cluster,month,hist_norm
419,3,4.7531366
419,4,4.803967
419,5,4.807737
419,6,4.816268
419,7,4.806961
419,8,4.803093
419,9,4.814768
419,10,4.7955284
419,11,4.7661815
419,12,4.72448
420,1,4.7904186
420,2,4.7989917
420,3,4.819879
420,4,4.888747
420,5,4.8842616
420,6,4.8556566
420,7,4.8212566
420,8,4.8156962
420,9,4.8109627
420,10,4.796783
420,11,4.7699957
420,12,4.7681265
421,1,4.7881846
421,2,4.7592535
421,3,4.826664
421,4,4.863758
421,5,4.895763
421,6,4.8648415
421,7,4.8477025
421,8,4.825923
421,9,4.840152
421,10,4.812123
421,11,4.7798114
421,12,4.765372
422,1,4.7672
422,2,4.7849
422,3,4.820419
422,4,4.8863263
422,5,4.882814
422,6,4.8731847
422,7,4.843828
422,8,4.8307796
422,9,4.844304
422,10,4.8146315
422,11,4.781749
422,12,4.766998
423,1,4.711812
423,2,4.726356
423,3,4.7599835
423,4,4.8299894
423,5,4.8473005
423,6,4.841308
423,7,4.8346586
423,8,4.8243647
423,9,4.838456
423,10,4.8165684
423,11,4.771722
423,12,4.74199
424,1,4.733437
424,2,4.7371125
424,3,4.834521
424,4,4.871805
424,5,4.8577266
424,6,4.860984
424,7,4.8308563
424,8,4.8196425
424,9,4.828606
424,10,4.820289
424,11,4.8047733
424,12,4.8235526
425,1,4.736708
425,2,4.742488
425,3,4.7880154
425,4,4.842924
425,5,4.864126
425,6,4.862731
425,7,4.830788
425,8,4.823452
425,9,4.833277
425,10,4.816225
425,11,4.7811923
425,12,4.7497706
426,1,4.7736554
426,2,4.7641563
426,3,4.8495884
426,4,4.872322
426,5,4.8776937
426,6,4.864404
426,7,4.833582
426,8,4.8332305
426,9,4.8309283
426,10,4.811452
426,11,4.772547
426,12,4.78061
427,1,4.7312427
427,2,4.740391
427,3,4.831122
427,4,4.8754086
427,5,4.8693285
427,6,4.8641734
427,7,4.8340173
427,8,4.8146524
427,9,4.8329873
427,10,4.827414
427,11,4.800069
427,12,4.830049
428,1,4.785382
428,2,4.7912917
428,3,4.859932
428,4,4.9045157
428,5,4.8856716
428,6,4.882783
428,7,4.8317432
428,8,4.814473
428,9,4.8395734
428,10,4.83917
428,11,4.845554
428,12,4.8473215
429,1,4.85617
429,2,4.8839245
429,3,4.866985
429,4,4.9566965
429,5,4.904659
429,6,4.8522587
429,7,4.825502
429,8,4.8111706
429,9,4.8087745
429,10,4.799662
429,11,4.7987437
429,12,4.84276
430,1,4.702833
430,2,4.7435346
430,3,4.7837133
430,4,4.830386
430,5,4.857767
430,6,4.839132
430,7,4.834161
430,8,4.824997
430,9,4.826655
430,10,4.8120575
430,11,4.7846837
430,12,4.751498
431,1,4.7259097
431,2,4.7461376
431,3,4.7813716
431,4,4.833643
431,5,4.8477864
431,6,4.8419847
431,7,4.83455
431,8,4.8195367
431,9,4.833613
431,10,4.8188734
431,11,4.781197
431,12,4.749393
432,1,4.7658725
432,2,4.8155007
432,3,4.8543906
432,4,4.918405
432,5,4.884519
432,6,4.863728
432,7,4.8226237
432,8,4.8247275
432,9,4.828435
432,10,4.8242044
432,11,4.8408046
432,12,4.846505
433,1,4.7484536
433,2,4.7397428
433,3,4.805604
433,4,4.8513217
433,5,4.8639607
433,6,4.8663597
433,7,4.8356414
433,8,4.83062
433,9,4.8259277
433,10,4.8208914
433,11,4.7724767
433,12,4.7600183
434,1,4.763295
434,2,4.7785654
434,3,4.8260083
434,4,4.8742223
434,5,4.881873
434,6,4.864856
434,7,4.835559
434,8,4.816798
434,9,4.8231173
434,10,4.817846
434,11,4.7647266
434,12,4.757923
435,1,4.7535563
435,2,4.758119
435,3,4.8375764
435,4,4.8658247
435,5,4.878501
435,6,4.8683577
435,7,4.8397074
435,8,4.832647
435,9,4.8469896
435,10,4.8106723
435,11,4.764477
435,12,4.7595906
436,1,4.812406
436,2,4.780626
436,3,4.8411546
436,4,4.9036303
436,5,4.8906555
436,6,4.869687
436,7,4.829097
436,8,4.8244705
436,9,4.8296394
436,10,4.8108153
436,11,4.8005342
436,12,4.771796
437,1,4.8244486
437,2,4.7814717
437,3,4.8744273
437,4,4.9237313
437,5,4.915788
437,6,4.8789024
437,7,4.855274
437,8,4.8418937
437,9,4.8465886
437,10,4.8381386
437,11,4.8584485
437,12,4.8645725
438,1,4.851306
438,2,4.854615
438,3,4.8513503
438,4,4.9424706
438,5,4.8976045
438,6,4.8824563
438,7,4.835006
438,8,4.842934
438,9,4.8406568
438,10,4.806258
438,11,4.8274913
438,12,4.844035
439,1,4.774857
439,2,4.756351
439,3,4.805751
439,4,4.874063
439,5,4.8781724
439,6,4.8750496
439,7,4.84358
439,8,4.832711
439,9,4.8459883
439,10,4.80554
439,11,4.7826724
439,12,4.7591243
440,1,4.745678
440,2,4.769298
440,3,4.8178873
440,4,4.8711286
440,5,4.8689394
440,6,4.8572493
440,7,4.8211846
440,8,4.8213925
440,9,4.824961
440,10,4.802243
440,11,4.766328
440,12,4.7540383
441,1,4.74246
441,2,4.77391
441,3,4.8195996
441,4,4.877351
441,5,4.8590965
441,6,4.858586
441,7,4.8268733
441,8,4.820259
441,9,4.8202424
441,10,4.807695
441,11,4.7897844
441,12,4.806465
442,1,4.7678957
442,2,4.7496777
442,3,4.8101735
442,4,4.8625994
442,5,4.8780527
442,6,4.867467
442,7,4.831443
442,8,4.829082
442,9,4.819988
442,10,4.81329
442,11,4.760384
442,12,4.759738
443,1,4.762066
443,2,4.773723
443,3,4.8232107
443,4,4.8791842
443,5,4.8831153
443,6,4.8751965
443,7,4.841491
443,8,4.8348
443,9,4.8468165
443,10,4.820525
443,11,4.7804623
443,12,4.7590766
444,1,4.7903943
444,2,4.80403
444,3,4.839238
444,4,4.8915033
444,5,4.874282
444,6,4.860294
444,7,4.824167
444,8,4.823632
444,9,4.815754
444,10,4.7946935
444,11,4.7781463
444,12,4.771893
445,1,4.711374
445,2,4.743461
445,3,4.7746334
445,4,4.83256
445,5,4.847244
445,6,4.8431363
445,7,4.824833
445,8,4.8217816
445,9,4.8306184
445,10,4.8090034
445,11,4.7696676
445,12,4.7450137
446,1,4.768276
446,2,4.773837
446,3,4.8315783
446,4,4.8885694
446,5,4.8820987
446,6,4.870347
446,7,4.825777
446,8,4.8233566
446,9,4.822818
446,10,4.811825
446,11,4.781302
446,12,4.780373
447,1,4.8098135
447,2,4.8065367
447,3,4.8523726
447,4,4.8958354
447,5,4.8864985
447,6,4.869298
447,7,4.8509336
447,8,4.8196535
447,9,4.819697
447,10,4.8114004
447,11,4.771747
447,12,4.7900844
448,1,4.743169
448,2,4.782591
448,3,4.815816
448,4,4.878964
448,5,4.8688884
448,6,4.8560295
448,7,4.839257
448,8,4.8158317
448,9,4.8321466
448,10,4.8189306
448,11,4.813294
448,12,4.8263316
449,1,4.7376027
449,2,4.7408237
449,3,4.782533
449,4,4.837158
449,5,4.849901
449,6,4.8430395
449,7,4.8299217
449,8,4.8271556
449,9,4.832439
449,10,4.8139524
449,11,4.7943664
449,12,4.7585564
450,1,4.7657857
450,2,4.787667
450,3,4.802019
450,4,4.8724384
450,5,4.8804903
450,6,4.8642287
450,7,4.842492
450,8,4.8359222
450,9,4.8444324
450,10,4.810292
450,11,4.7803392
450,12,4.7620263
451,1,4.715381
451,2,4.735296
451,3,4.754757
451,4,4.828361
451,5,4.8410597
451,6,4.8389487
451,7,4.8355265
451,8,4.8257737
451,9,4.8470316
451,10,4.822837
451,11,4.771004
451,12,4.739015
452,1,4.7977223
452,2,4.787676
452,3,4.8065944
452,4,4.9032555
452,5,4.8903465
452,6,4.87977
452,7,4.8445854
452,8,4.8278947
452,9,4.8465667
452,10,4.809719
452,11,4.796426
452,12,4.7567377
453,1,4.70387
453,2,4.731222
453,3,4.779465
453,4,4.8436074
453,5,4.840247
453,6,4.8459315
453,7,4.824025
453,8,4.8157687
453,9,4.809031
453,10,4.7900805
453,11,4.7611356
453,12,4.765349
454,1,4.820991
454,2,4.799464
454,3,4.858907
454,4,4.900164
454,5,4.898049
454,6,4.8740273
454,7,4.8299923
454,8,4.819697
454,9,4.815915
454,10,4.81132
454,11,4.786953
454,12,4.7925835
455,1,4.765289
455,2,4.7646
455,3,4.814394
455,4,4.8723087
455,5,4.873692
455,6,4.8648915
455,7,4.8288507
455,8,4.8223214
455,9,4.821797
455,10,4.8079076
455,11,4.7782073
455,12,4.769474
456,1,4.708893
456,2,4.740664
456,3,4.7573843
456,4,4.8269825
456,5,4.84215
456,6,4.8359046
456,7,4.8304873
456,8,4.8245907
456,9,4.8299217
456,10,4.807533
456,11,4.779093
456,12,4.7392297
457,1,4.896287
457,2,4.9395
457,3,4.8896937
457,4,4.964271
457,5,4.922518
457,6,4.8906407
457,7,4.86018
457,8,4.8411045
457,9,4.8480186
457,10,4.8219776
457,11,4.819271
457,12,4.8447146
458,1,4.7085285
458,2,4.7441974
458,3,4.782902
458,4,4.827953
458,5,4.8517237
458,6,4.841775
458,7,4.8332214
458,8,4.8263345
458,9,4.8302584
458,10,4.8125753
458,11,4.7810836
458,12,4.7495823
459,1,4.753479
459,2,4.7567134
459,3,4.824032
459,4,4.8662567
459,5,4.877184
459,6,4.8678384
459,7,4.8307366
459,8,4.8250957
459,9,4.8265305
459,10,4.814092
459,11,4.771917
459,12,4.7632165
460,1,4.8033633
460,2,4.815975
460,3,4.8627157
460,4,4.9161816
460,5,4.8921413
460,6,4.878786
460,7,4.8333616
460,8,4.8296537
460,9,4.8281813
460,10,4.8188696
460,11,4.793858
460,12,4.809259
461,1,4.848424
461,2,4.878078
461,3,4.8645363
461,4,4.951011
461,5,4.9115434
461,6,4.8859906
461,7,4.856025
461,8,4.8460493
461,9,4.8470645
461,10,4.8120418
461,11,4.8245153
461,12,4.8449893
462,1,4.7423754
462,2,4.7466908
462,3,4.7696586
462,4,4.831715
462,5,4.844884
462,6,4.836954
462,7,4.8277555
462,8,4.824123
462,9,4.825186
462,10,4.8043566
462,11,4.7665925
462,12,4.731882
463,1,4.746776
463,2,4.7707176
463,3,4.788465
463,4,4.8714347
463,5,4.856465
463,6,4.825729
463,7,4.788532
463,8,4.786286
463,9,4.790885
463,10,4.7719717
463,11,4.8151207
463,12,4.8434305
464,1,4.728382
464,2,4.7546806
464,3,4.785438
464,4,4.864195
464,5,4.827406
464,6,4.8481054
464,7,4.81854
464,8,4.806591
464,9,4.806639
464,10,4.7940197
464,11,4.759245
464,12,4.7830343
465,1,4.742308
465,2,4.757487
465,3,4.8522243
465,4,4.8827605
465,5,4.873921
465,6,4.8695726
465,7,4.8407845
465,8,4.8164296
465,9,4.8336267
465,10,4.821722
465,11,4.834633
465,12,4.8119817
466,1,4.75945
466,2,4.785584
466,3,4.8216825
466,4,4.8714232
466,5,4.8917503
466,6,4.869425
466,7,4.8459477
466,8,4.8364935
466,9,4.8456945
466,10,4.7991085
466,11,4.77925
466,12,4.769032
467,1,4.708635
467,2,4.723435
467,3,4.756962
467,4,4.8192186
467,5,4.8543854
467,6,4.842351
467,7,4.8281584
467,8,4.8244414
467,9,4.8329935
467,10,4.8164005
467,11,4.7730713
467,12,4.737361
468,1,4.7635074
468,2,4.784664
468,3,4.8415995
468,4,4.881358
468,5,4.88706
468,6,4.861606
468,7,4.8305826
468,8,4.819363
468,9,4.8224463
468,10,4.8150086
468,11,4.782374
468,12,4.783909
469,1,4.755158
469,2,4.770861
469,3,4.809076
469,4,4.8823705
469,5,4.8682103
469,6,4.863336
469,7,4.831458
469,8,4.8257523
469,9,4.8201737
469,10,4.8118405
469,11,4.768198
469,12,4.776545
470,1,4.8550005
470,2,4.872703
470,3,4.883111
470,4,4.9595995
470,5,4.910897
470,6,4.8875656
470,7,4.8531294
470,8,4.844374
470,9,4.842526
470,10,4.8225904
470,11,4.8287244
470,12,4.8621945
471,1,4.7354393
471,2,4.7254176
471,3,4.7891374
471,4,4.8575
471,5,4.8749394
471,6,4.8550687
471,7,4.832912
471,8,4.8299356
471,9,4.8263373
471,10,4.8140354
471,11,4.781749
471,12,4.75319
472,1,4.7005663
472,2,4.7202163
472,3,4.7572875
472,4,4.8124986
472,5,4.8300085
472,6,4.832493
472,7,4.8326416
472,8,4.8259406
472,9,4.833727
472,10,4.8205175
472,11,4.7766824
472,12,4.735221
473,1,4.799873
473,2,4.7896533
473,3,4.8202877
473,4,4.8941393
473,5,4.888031
473,6,4.8734403
473,7,4.8361545
473,8,4.8365307
473,9,4.839691
473,10,4.802777
473,11,4.7942777
473,12,4.7725096
474,1,4.710518
474,2,4.7205343
474,3,4.7578993
474,4,4.8249035
474,5,4.842266
474,6,4.840241
474,7,4.831421
474,8,4.824339
474,9,4.835867
474,10,4.8178644
474,11,4.782509
474,12,4.7450123
475,1,4.7109776
475,2,4.7569876
475,3,4.7786994
475,4,4.8613286
475,5,4.8251677
475,6,4.8371515
475,7,4.822129
475,8,4.8064966
475,9,4.809057
475,10,4.7800703
475,11,4.753739
475,12,4.783126
476,1,4.734802
476,2,4.740673
476,3,4.7918234
476,4,4.8474207
476,5,4.843036
476,6,4.8585315
476,7,4.832468
476,8,4.8249173
476,9,4.8322487
476,10,4.8164053
476,11,4.770199
476,12,4.7449923
477,1,4.765927
477,2,4.7582397
477,3,4.8083887
477,4,4.865167
477,5,4.8677697
477,6,4.8643727
477,7,4.8289213
477,8,4.8272057
477,9,4.8208685
477,10,4.80921
477,11,4.765048
477,12,4.7639565
478,1,4.7158446
478,2,4.737659
478,3,4.794903
478,4,4.841451
478,5,4.84668
478,6,4.8570666
478,7,4.835555
478,8,4.8298826
478,9,4.8329067
478,10,4.8183603
478,11,4.7642984
478,12,4.751456
479,1,4.809535
479,2,4.8095856
479,3,4.8154902
479,4,4.9096026
479,5,4.88518
479,6,4.8785224
479,7,4.8465004
479,8,4.835192
479,9,4.8370686
479,10,4.8108816
479,11,4.788396
479,12,4.776307
480,1,4.7431397
480,2,4.7437043
480,3,4.789691
480,4,4.8420277
480,5,4.8607855
480,6,4.854663
480,7,4.839356
480,8,4.827821
480,9,4.8265715
480,10,4.816876
480,11,4.7746263
480,12,4.759942
481,1,4.7499785
481,2,4.7459025
481,3,4.7943187
481,4,4.854133
481,5,4.873582
481,6,4.8622394
481,7,4.8377347
481,8,4.8308907
481,9,4.8417425
481,10,4.8191705
481,11,4.7824473
481,12,4.754815
482,1,4.8534164
482,2,4.868007
482,3,4.869768
482,4,4.9430194
482,5,4.897849
482,6,4.8752537
482,7,4.8479
482,8,4.835187
482,9,4.839203
482,10,4.812993
482,11,4.8128943
482,12,4.847967
483,1,4.756321
483,2,4.7706895
483,3,4.85238
483,4,4.872879
483,5,4.860717
483,6,4.8561797
483,7,4.8275433
483,8,4.8146386
483,9,4.825518
483,10,4.8027377
483,11,4.796113
483,12,4.7967777
484,1,4.7636514
484,2,4.760447
484,3,4.803984
484,4,4.8795195
484,5,4.8972454
484,6,4.8731995
484,7,4.8420315
484,8,4.840778
484,9,4.846172
484,10,4.8099046
484,11,4.7916145
484,12,4.7477617
485,1,4.7125254
485,2,4.7331867
485,3,4.7623057
485,4,4.820206
485,5,4.841425
485,6,4.8387837
485,7,4.839094
485,8,4.82747
485,9,4.834782
485,10,4.81602
485,11,4.778408
485,12,4.738712
486,1,4.889151
486,2,4.8896093
486,3,4.8920407
486,4,4.947615
486,5,4.8724566
486,6,4.831331
486,7,4.806674
486,8,4.796873
486,9,4.7966933
486,10,4.7954245
486,11,4.8262467
486,12,4.8492827
487,1,4.768359
487,2,4.744676
487,3,4.822804
487,4,4.8734736
487,5,4.858029
487,6,4.856559
487,7,4.828222
487,8,4.8254843
487,9,4.81727
487,10,4.8106675
487,11,4.7657256
487,12,4.7668133
488,1,4.7115636
488,2,4.7306213
488,3,4.766188
488,4,4.8301034
488,5,4.8476377
488,6,4.8427124
488,7,4.8264685
488,8,4.821203
488,9,4.8337293
488,10,4.8216567
488,11,4.77872
488,12,4.741698
489,1,4.69733
489,2,4.721398
489,3,4.7473006
489,4,4.807166
489,5,4.8207755
489,6,4.8280835
489,7,4.83004
489,8,4.8252687
489,9,4.834572
489,10,4.812846
489,11,4.7668653
489,12,4.7397614
490,1,4.793567
490,2,4.794764
490,3,4.8256426
490,4,4.880588
490,5,4.8813214
490,6,4.871599
490,7,4.831211
490,8,4.821023
490,9,4.832368
490,10,4.812376
490,11,4.790636
490,12,4.7875066
491,1,4.7402825
491,2,4.747491
491,3,4.7719245
491,4,4.8311896
491,5,4.830938
491,6,4.8351045
491,7,4.822735
491,8,4.825106
491,9,4.8131733
491,10,4.791934
491,11,4.7693295
491,12,4.7163873
492,1,4.7051196
492,2,4.7340293
492,3,4.7389874
492,4,4.802583
492,5,4.8279634
492,6,4.833348
492,7,4.830652
492,8,4.8138623
492,9,4.8358984
492,10,4.815196
492,11,4.7634263
492,12,4.733906
493,1,4.7844553
493,2,4.7918115
493,3,4.841839
493,4,4.885601
493,5,4.887729
493,6,4.873482
493,7,4.831602
493,8,4.8237906
493,9,4.830499
493,10,4.811937
493,11,4.7857857
493,12,4.7957883
494,1,4.794205
494,2,4.802774
494,3,4.8518147
494,4,4.8941283
494,5,4.876903
494,6,4.863099
494,7,4.8270755
494,8,4.8278346
494,9,4.8236294
494,10,4.800359
494,11,4.764228
494,12,4.796508
495,1,4.7136183
495,2,4.740774
495,3,4.75823
495,4,4.810911
495,5,4.8455677
495,6,4.83139
495,7,4.8284693
495,8,4.8226423
495,9,4.8340206
495,10,4.8079305
495,11,4.7928953
495,12,4.748535
496,1,4.7937465
496,2,4.7841268
496,3,4.82305
496,4,4.88781
496,5,4.895962
496,6,4.867682
496,7,4.828848
496,8,4.817512
496,9,4.8261223
496,10,4.8019586
496,11,4.7676244
496,12,4.7817535
497,1,4.8534875
497,2,4.8674326
497,3,4.8668323
497,4,4.946522
497,5,4.8949895
497,6,4.874093
497,7,4.8538857
497,8,4.8352175
497,9,4.843476
497,10,4.8111477
497,11,4.824008
497,12,4.8497143
498,1,4.7170625
498,2,4.736637
498,3,4.7490115
498,4,4.8183746
498,5,4.836033
498,6,4.8314652
498,7,4.8242645
498,8,4.826632
498,9,4.830114
498,10,4.813596
498,11,4.7687697
498,12,4.7417183
499,1,4.74371
499,2,4.746354
499,3,4.808922
499,4,4.847523
499,5,4.864476
499,6,4.8442307
499,7,4.836017
499,8,4.8171487
499,9,4.8330383
499,10,4.8137126
499,11,4.7632327
499,12,4.7551427
500,1,4.8067994
500,2,4.831566
500,3,4.840131
500,4,4.905293
500,5,4.8863077
500,6,4.8689156
500,7,4.8258743
500,8,4.8255405
500,9,4.833503
500,10,4.810925
500,11,4.7841144
500,12,4.7876806
501,1,4.7447166
501,2,4.7501183
501,3,4.804634
501,4,4.8528967
501,5,4.867989
501,6,4.8650947
501,7,4.834042
501,8,4.826185
501,9,4.824138
501,10,4.809993
501,11,4.777616
501,12,4.7634225
502,1,4.7083054
502,2,4.7364907
502,3,4.7571177
502,4,4.8220987
502,5,4.85208
502,6,4.831962
502,7,4.8415003
502,8,4.8271365
502,9,4.841416
502,10,4.8329363
502,11,4.776371
502,12,4.740218
503,1,4.827847
503,2,4.822238
503,3,4.8417287
503,4,4.9104366
503,5,4.8929334
503,6,4.874676
503,7,4.8274794
503,8,4.821427
503,9,4.821166
503,10,4.808019
503,11,4.7846813
503,12,4.7889247
504,1,4.717311
504,2,4.7364216
504,3,4.763421
504,4,4.8390665
504,5,4.8526278
504,6,4.847633
504,7,4.827768
504,8,4.8183656
504,9,4.827024
504,10,4.810466
504,11,4.794218
504,12,4.7415943
505,1,4.7885504
505,2,4.7840242
505,3,4.8605785
505,4,4.8943067
505,5,4.882132
505,6,4.869282
505,7,4.835669
505,8,4.822676
505,9,4.824828
505,10,4.815019
505,11,4.777713
505,12,4.7918816
506,1,4.8387647
506,2,4.8318424
506,3,4.8395805
506,4,4.9197135
506,5,4.9158525
506,6,4.87748
506,7,4.861054
506,8,4.8451967
506,9,4.8443837
506,10,4.8299427
506,11,4.849543
506,12,4.8505177
507,1,4.778066
507,2,4.789125
507,3,4.8469553
507,4,4.890428
507,5,4.878182
507,6,4.871033
507,7,4.8309474
507,8,4.815119
507,9,4.8451595
507,10,4.8183937
507,11,4.8340607
507,12,4.832557
508,1,4.7801914
508,2,4.7779784
508,3,4.8208523
508,4,4.8785825
508,5,4.8927717
508,6,4.854463
508,7,4.824478
508,8,4.8263173
508,9,4.815306
508,10,4.8063755
508,11,4.7638135
508,12,4.761521
509,1,4.698949
509,2,4.7208915
509,3,4.744376
509,4,4.8079085
509,5,4.820928
509,6,4.824869
509,7,4.8343153
509,8,4.812101
509,9,4.835599
509,10,4.8141413
509,11,4.784498
509,12,4.73384
510,1,4.8053584
510,2,4.8370023
510,3,4.848438
510,4,4.924376
510,5,4.889867
510,6,4.874646
510,7,4.827149
510,8,4.825836
510,9,4.8291755
510,10,4.8061028
510,11,4.775599
510,12,4.7949796
511,1,4.720912
511,2,4.7374244
511,3,4.7691846
511,4,4.8222427
511,5,4.8492126
511,6,4.840847
511,7,4.830018
511,8,4.820715
511,9,4.8352838
511,10,4.8170147
511,11,4.780576
511,12,4.7444468
512,1,4.7357535
512,2,4.7320375
512,3,4.7806735
512,4,4.811685
512,5,4.8306165
512,6,4.829841
512,7,4.815662
512,8,4.8152027
512,9,4.8046026
512,10,4.77578
512,11,4.751483
512,12,4.7036667
513,1,4.7821827
513,2,4.785561
513,3,4.791564
513,4,4.8828807
513,5,4.9020224
513,6,4.8744273
513,7,4.8491273
513,8,4.839416
513,9,4.846763
513,10,4.8018875
513,11,4.80073
513,12,4.7677913
514,1,4.8127775
514,2,4.8432927
514,3,4.869244
514,4,4.918579
514,5,4.8981814
514,6,4.8631644
514,7,4.8393445
514,8,4.8430624
514,9,4.839434
514,10,4.8152337
514,11,4.8382273
514,12,4.8495054
515,1,4.715829
515,2,4.7282767
515,3,4.778557
515,4,4.8236427
515,5,4.82822
515,6,4.8387485
515,7,4.8398004
515,8,4.8162694
515,9,4.8304577
515,10,4.8256764
515,11,4.7904625
515,12,4.748618
516,1,4.8168516
516,2,4.830017
516,3,4.8579473
516,4,4.904849
516,5,4.891672
516,6,4.876073
516,7,4.827366
516,8,4.8253183
516,9,4.8336406
516,10,4.806543
516,11,4.791968
516,12,4.796249
517,1,4.718282
517,2,4.733093
517,3,4.757121
517,4,4.8053718
517,5,4.82806
517,6,4.8149543
517,7,4.8240485
517,8,4.8261485
517,9,4.823035
517,10,4.793945
517,11,4.757186
517,12,4.7266684
518,1,4.7209196
518,2,4.740767
518,3,4.781205
518,4,4.8408146
518,5,4.8572717
518,6,4.8541636
518,7,4.836253
518,8,4.825068
518,9,4.822128
518,10,4.812314
518,11,4.773375
518,12,4.7410703
519,1,4.910668
519,2,4.9144073
519,3,4.9111085
519,4,4.988747
519,5,4.92405
519,6,4.879096
519,7,4.8601956
519,8,4.8444138
519,9,4.840435
519,10,4.8154335
519,11,4.8383718
519,12,4.86255
520,1,4.7467046
520,2,4.761242
520,3,4.837345
520,4,4.8852544
520,5,4.8649178
520,6,4.8543334
520,7,4.820012
520,8,4.8138433
520,9,4.816448
520,10,4.8000097
520,11,4.7769713
520,12,4.8058653
521,1,4.786057
521,2,4.8016806
521,3,4.846893
521,4,4.8964725
521,5,4.8901987
521,6,4.867076
521,7,4.836286
521,8,4.827552
521,9,4.8287826
521,10,4.8201194
521,11,4.7792606
521,12,4.786859
522,1,4.7074404
522,2,4.73011
522,3,4.7855124
522,4,4.8490357
522,5,4.826879
522,6,4.8364773
522,7,4.809831
522,8,4.8033338
522,9,4.8133297
522,10,4.7890186
522,11,4.762747
522,12,4.79169
523,1,4.7145376
523,2,4.7276425
523,3,4.7595215
523,4,4.8229065
523,5,4.852722
523,6,4.8379073
523,7,4.8318343
523,8,4.821311
523,9,4.8342257
523,10,4.813753
523,11,4.7835283
523,12,4.7429295
524,1,4.7549734
524,2,4.77129
524,3,4.8072767
524,4,4.8617616
524,5,4.863775
524,6,4.8629665
524,7,4.8306675
524,8,4.8217387
524,9,4.81752
524,10,4.810271
524,11,4.768899
524,12,4.772317
525,1,4.7461467
525,2,4.747347
525,3,4.7914653
525,4,4.8471556
525,5,4.8581033
525,6,4.8590813
525,7,4.833595
525,8,4.8139014
525,9,4.824777
525,10,4.813125
525,11,4.7656546
525,12,4.748781
526,1,4.882208
526,2,4.8768835
526,3,4.8829384
526,4,4.942436
526,5,4.918617
526,6,4.8748364
526,7,4.8369083
526,8,4.8318033
526,9,4.8230443
526,10,4.8039303
526,11,4.793447
526,12,4.846361
527,1,4.733653
527,2,4.74753
527,3,4.7910037
527,4,4.841668
527,5,4.859254
527,6,4.8411345
527,7,4.830202
527,8,4.823968
527,9,4.834571
527,10,4.8163667
527,11,4.799466
527,12,4.752334
528,1,4.724367
528,2,4.7346783
528,3,4.8000493
528,4,4.8653026
528,5,4.8513227
528,6,4.846872
528,7,4.825439
528,8,4.8227243
528,9,4.821675
528,10,4.8171735
528,11,4.7673345
528,12,4.7894425
529,1,4.7353168
529,2,4.7625318
529,3,4.807709
529,4,4.8433
529,5,4.855483
529,6,4.843173
529,7,4.8358464
529,8,4.8224235
529,9,4.834245
529,10,4.8199525
529,11,4.7882915
529,12,4.757146
530,1,4.768933
530,2,4.7529883
530,3,4.812273
530,4,4.865285
530,5,4.8834987
530,6,4.8612676
530,7,4.831686
530,8,4.8222814
530,9,4.8203816
530,10,4.811454
530,11,4.774988
530,12,4.7640314
531,1,4.774697
531,2,4.8132324
531,3,4.8259034
531,4,4.9180517
531,5,4.876107
531,6,4.8675227
531,7,4.8246374
531,8,4.822482
531,9,4.815246
531,10,4.795326
531,11,4.775534
531,12,4.812578
532,1,4.702529
532,2,4.717603
532,3,4.7530336
532,4,4.8141594
532,5,4.833737
532,6,4.834118
532,7,4.8286014
532,8,4.821881
532,9,4.8348107
532,10,4.8121996
532,11,4.773707
532,12,4.741419
533,1,4.7202234
533,2,4.730818
533,3,4.7630763
533,4,4.8364244
533,5,4.854287
533,6,4.845619
533,7,4.833778
533,8,4.8216143
533,9,4.837032
533,10,4.8160367
533,11,4.779699
533,12,4.7296124
534,1,4.7929173
534,2,4.796706
534,3,4.8468404
534,4,4.892815
534,5,4.890549
534,6,4.872074
534,7,4.838616
534,8,4.832797
534,9,4.826841
534,10,4.812337
534,11,4.7764463
534,12,4.7976055
535,1,4.8629923
535,2,4.829763
535,3,4.8353524
535,4,4.912615
