cluster,month,anchor
1653,2,0.042722363115384465
1653,3,0.043672939574800035
1653,4,0.04392775370847164
1653,5,0.046830188871363816
1653,6,0.044979160019794934
1653,7,0.034181635664400446
1653,8,0.03651093197557455
1653,9,0.03924871208482379
1653,10,0.04009418533515694
1653,11,0.048159961754322925
1653,12,0.04676105783256429
1654,1,0.04688253044852858
1654,2,0.048257517824855545
1654,3,0.050797665923570275
1654,4,0.05097905120368914
1654,5,0.047207146349183354
1654,6,0.045171842509723656
1654,7,0.034655892297834834
1654,8,0.036383521106740306
1654,9,0.03978690101616452
1654,10,0.03862594507858118
1654,11,0.03832267335201646
1654,12,0.04288265679043403
1655,1,0.04723357875954404
1655,2,0.04582409684043395
1655,3,0.04700024997332386
1655,4,0.04919226095865844
1655,5,0.048070157238931745
1655,6,0.04588351416463188
1655,7,0.03520845181996708
1655,8,0.036517536993369626
1655,9,0.039158614466320955
1655,10,0.03913952773460165
1655,11,0.04222626312261882
1655,12,0.04639397359305401
1656,1,0.04318377291943825
1656,2,0.04234959571093728
1656,3,0.046591108369973135
1656,4,0.048136912556069986
1656,5,0.042041764571989104
1656,6,0.03687687781387293
1656,7,0.029708412156123916
1656,8,0.03093154653358092
1656,9,0.033781709603536866
1656,10,0.038655414035328996
1656,11,0.044310583763348226
1656,12,0.045351699160823926
1657,1,0.038648310437494546
1657,2,0.03904156704270275
1657,3,0.04419229397076981
1657,4,0.040939239020970866
1657,5,0.039230891666714555
1657,6,0.030037055182800903
1657,7,0.024599899471439646
1657,8,0.026362823381278152
1657,9,0.028484159006016915
1657,10,0.03503288046258211
1657,11,0.037172426084832094
1657,12,0.03850037092518488
1658,1,0.041022141339298726
1658,2,0.04101739921162587
1658,3,0.045844256804620384
1658,4,0.043646175050600484
1658,5,0.03964546376065892
1658,6,0.032699246457290984
1658,7,0.02704965057560593
1658,8,0.028662798615023664
1658,9,0.030354202527421843
1658,10,0.037257454007319245
1658,11,0.039984100213092975
1658,12,0.04151007652297469
1659,1,0.04210571788949238
1659,2,0.04040364515670325
1659,3,0.045781229240030134
1659,4,0.047003520516584275
1659,5,0.04114311251918018
1659,6,0.0355288255296223
1659,7,0.029599696885739168
1659,8,0.030589263945697016
1659,9,0.032952936653826446
1659,10,0.036489280818225465
1659,11,0.041881402074954756
1659,12,0.042718708788682544
1660,1,0.039080600337356775
1660,2,0.039594031916752634
1660,3,0.04488190524408917
1660,4,0.042237106665078884
1660,5,0.03869798266480755
1660,6,0.031594306397613195
1660,7,0.025972086485272237
1660,8,0.026943373976910295
1660,9,0.029062275967365554
1660,10,0.035482002170771944
1660,11,0.038291040795332736
1660,12,0.04023026488269311
1661,1,0.03436447322441854
1661,2,0.03509369819681071
1661,3,0.03757454798446928
1661,4,0.03334606627978358
1661,5,0.03220548242866998
1661,6,0.03155357897333279
1661,7,0.029432010816897943
1661,8,0.02941313215357111
1661,9,0.03183689942640755
1661,10,0.032274661786736145
1661,11,0.03506919305113633
1661,12,0.035177109234652386
1662,1,0.037706230211363934
1662,2,0.03665276338064523
1662,3,0.043190127372503336
1662,4,0.03751337608936855
1662,5,0.032185286267854794
1662,6,0.03303890001350446
1662,7,0.027771280172408312
1662,8,0.02792937481007704
1662,9,0.030989727807365672
1662,10,0.033536005276032725
1662,11,0.03862014239939832
1662,12,0.03970952811807046
1663,1,0.03614640061128591
1663,2,0.0348600080899939
1663,3,0.038934428632424904
1663,4,0.034126858353207994
1663,5,0.031613981979812966
1663,6,0.03190314258497345
1663,7,0.028612580251018926
1663,8,0.0282772007536621
1663,9,0.031370519351856335
1663,10,0.03322827059501307
1663,11,0.03740267299759989
1663,12,0.03780403370080602
1664,1,0.036590968363529715
1664,2,0.03793240788530502
1664,3,0.039537340444057066
1664,4,0.03677652067973317
1664,5,0.033800380604943336
1664,6,0.03362589450040135
1664,7,0.029462509999187345
1664,8,0.02922276274369209
1664,9,0.033085906364613706
1664,10,0.03402105080286657
1664,11,0.03829158950296507
1664,12,0.03861133310118446
1665,1,0.04800765256063256
1665,2,0.04578074758525676
1665,3,0.0466521928372314
1665,4,0.0484341084282092
1665,5,0.047948534132140695
1665,6,0.04524349685779863
1665,7,0.03429201535163207
1665,8,0.03566523265663403
1665,9,0.039176924842780854
1665,10,0.04000745132518017
1665,11,0.04464199934266787
1665,12,0.048830832998155896
1666,1,0.03953775541917585
1666,2,0.038607377472949914
1666,3,0.043716198743745216
1666,4,0.04426689104872025
1666,5,0.04214279000547495
1666,6,0.04034258194919437
1666,7,0.031071497037971508
1666,8,0.033276497381450006
1666,9,0.03622146460887777
1666,10,0.035965267318748745
1666,11,0.040588083930720144
1666,12,0.04013249742326157
1667,1,0.04344379796244836
1667,2,0.04191641656906979
1667,3,0.04533382706312381
1667,4,0.04483231142180672
1667,5,0.042287194698871794
1667,6,0.03681381881240137
1667,7,0.028189638894170088
1667,8,0.029576408551631114
1667,9,0.03146839493572992
1667,10,0.0379478438317662
1667,11,0.041427454283459245
1667,12,0.04381844811463452
1668,1,0.03513629399786947
1668,2,0.03564723672241477
1668,3,0.03775383286158118
1668,4,0.034250779145742184
1668,5,0.032921010051829805
1668,6,0.032743052734851875
1668,7,0.030256915290995005
1668,8,0.02952537406550868
1668,9,0.032191350063729904
1668,10,0.033499916494267944
1668,11,0.035716704720151794
1668,12,0.036459075857987126
1669,1,0.035479476697436174
1669,2,0.03425980662965825
1669,3,0.03915824361534362
1669,4,0.03427599597170997
1669,5,0.031110642454172156
1669,6,0.03172269027651784
1669,7,0.028098081088738094
1669,8,0.028036721869495088
1669,9,0.02963227498178834
1669,10,0.03251318626653744
1669,11,0.036281770042946956
1669,12,0.036968202952350565
1670,1,0.04336409748724883
1670,2,0.04206533889459327
1670,3,0.04569995309221853
1670,4,0.0453502956274435
1670,5,0.04230895743515589
1670,6,0.03822812616078552
1670,7,0.02976883518987025
1670,8,0.029966663148464148
1670,9,0.033133538115216014
1670,10,0.038027488485671584
1670,11,0.041652741409224876
1670,12,0.04311839579294195
1671,1,0.044784562437277284
1671,2,0.042246738754108254
1671,3,0.05082799286162372
1671,4,0.049928243766059074
1671,5,0.045548017025979284
1671,6,0.04368193132270649
1671,7,0.03170537121837991
1671,8,0.033141455977443925
1671,9,0.03616217091638686
1671,10,0.03785721768877132
1671,11,0.043348514052543495
1671,12,0.044172305870409066
1672,1,0.04229097143218978
1672,2,0.04386798389750627
1672,3,0.05202080561281754
1672,4,0.050324274932337945
1672,5,0.04560124379656774
1672,6,0.04405001223457572
1672,7,0.03424167106074942
1672,8,0.03687756739460344
1672,9,0.03838598424332185
1672,10,0.03646636559370071
1672,11,0.03547485362522686
1672,12,0.03886067240609116
1673,1,0.03986270159701903
1673,2,0.0395712064746318
1673,3,0.043383230482533515
1673,4,0.04214796668660652
1673,5,0.03933593243151005
1673,6,0.03198268061456735
1673,7,0.02707284746681182
1673,8,0.02783234708674343
1673,9,0.03002283156631803
1673,10,0.03559177319305145
1673,11,0.03806740200199477
1673,12,0.039609589834465934
1674,1,0.04231536457480262
1674,2,0.04131621454292721
1674,3,0.0465811603413775
1674,4,0.04695568874562402
1674,5,0.04079235799364748
1674,6,0.037151562442803786
1674,7,0.028827068120126333
1674,8,0.029906077552857114
1674,9,0.03297236601669655
1674,10,0.0366903731278801
1674,11,0.04161714488412057
1674,12,0.04308766264414109
1675,1,0.04769148774216665
1675,2,0.04464439257304572
1675,3,0.04438902159444967
1675,4,0.045305657342892096
1675,5,0.04850328012206799
1675,6,0.046081053457040305
1675,7,0.035916460650226016
1675,8,0.03725161086902545
1675,9,0.04039454519980478
1675,10,0.04113003254652113
1675,11,0.05157650950714581
1675,12,0.04927652336133271
1676,1,0.039723443627658554
1676,2,0.03877883764443061
1676,3,0.04469260898669357
1676,4,0.041529735823180376
1676,5,0.03383781233058786
1676,6,0.03406358976486975
1676,7,0.027906969530720274
1676,8,0.026907789655536172
1676,9,0.03245292836678453
1676,10,0.03400049015890371
1676,11,0.03905309034114588
1676,12,0.040716986705317613
1677,1,0.041494644056190334
1677,2,0.03975883652531839
1677,3,0.044883619314420045
1677,4,0.04450385695182709
1677,5,0.04185323700725655
1677,6,0.03963488044923385
1677,7,0.0314527562627458
1677,8,0.03250518649291815
1677,9,0.035892036519741176
1677,10,0.036485131724739384
1677,11,0.041235727129297545
1677,12,0.04201945349381329
1678,1,0.039199850341554654
1678,2,0.04055310089717002
1678,3,0.04445782803828817
1678,4,0.043235668427082805
1678,5,0.038806938647048345
1678,6,0.03265714223445714
1678,7,0.026690277211666426
1678,8,0.027838675835577996
1678,9,0.0308817037515325
1678,10,0.035962112825795006
1678,11,0.03839909174898548
1678,12,0.04001354322994269
1679,1,0.04561433606856611
1679,2,0.04555196626054322
1679,3,0.04655554021645546
1679,4,0.0487232435931472
1679,5,0.04755305584987522
1679,6,0.04595155680022979
1679,7,0.034520305979202276
1679,8,0.035967507589346824
1679,9,0.03928722601690667
1679,10,0.03900595638461643
1679,11,0.0438262950598123
1679,12,0.04632203372442148
1680,1,0.03630013049374252
1680,2,0.03567206603580652
1680,3,0.03921791329152465
1680,4,0.03392111680640759
1680,5,0.03199392491560703
1680,6,0.0320978642676581
1680,7,0.029231133314337857
1680,8,0.028669491706570724
1680,9,0.03146794988705359
1680,10,0.033781613810166
1680,11,0.03731339561219416
1680,12,0.03802959532899452
1681,1,0.04419658096476247
1681,2,0.04235739282511547
1681,3,0.04556413071712631
1681,4,0.04514264864051143
1681,5,0.04073491999100484
1681,6,0.036124801072824446
1681,7,0.02863415490251453
1681,8,0.02958799717692605
1681,9,0.03212640027476867
1681,10,0.03867563723258569
1681,11,0.04203031866314212
1681,12,0.04442760801306419
1682,1,0.046477802254992
1682,2,0.04695894512647485
1682,3,0.05202392603754642
1682,4,0.05144563686938416
1682,5,0.04691339006337941
1682,6,0.04292321849209649
1682,7,0.03436932876485215
1682,8,0.03621004594389982
1682,9,0.03867912301613509
1682,10,0.03761393631941856
1682,11,0.037085338537267004
1682,12,0.04164257762172054
1683,1,0.03788333080404757
1683,2,0.03815598690225438
1683,3,0.045135241917657415
1683,4,0.04751276153636938
1683,5,0.03946671647720169
1683,6,0.03611972931389713
1683,7,0.027788125304342146
1683,8,0.028704390575316787
1683,9,0.03099147163201749
1683,10,0.03406128737848084
1683,11,0.037957022787573104
1683,12,0.03851013216181495
1684,1,0.04641956014972174
1684,2,0.04407639251154859
1684,3,0.04486084714515753
1684,4,0.04473002930278965
1684,5,0.04705000470844479
1684,6,0.044990069661904414
1684,7,0.0342040027242845
1684,8,0.03616567911908976
1684,9,0.03870487582648944
1684,10,0.04048455837970921
1684,11,0.04759972309439926
1684,12,0.049001653464697266
1685,1,0.03991063125972405
1685,2,0.03937666189647226
1685,3,0.04446945576067377
1685,4,0.04395775251541525
1685,5,0.03990888013632544
1685,6,0.03403663270113912
1685,7,0.02754127665398457
1685,8,0.028210702546295013
1685,9,0.030145206241663464
1685,10,0.03575003372237679
1685,11,0.039838380983643076
1685,12,0.040548024569176125
1686,1,0.038377253936891516
1686,2,0.04008785090439851
1686,3,0.04627230463412649
1686,4,0.04680198923330522
1686,5,0.04251265992261513
1686,6,0.039847679868277745
1686,7,0.03137930397581752
1686,8,0.033152123726349764
1686,9,0.034575718056896805
1686,10,0.03408675082963971
1686,11,0.03329099037974058
1686,12,0.0367006262297547
1687,1,0.04492938338959554
1687,2,0.04266534410939073
1687,3,0.046562142027045145
1687,4,0.04673404525665618
1687,5,0.04164368745001549
1687,6,0.0405231744210789
1687,7,0.02932592827889099
1687,8,0.03029810947118667
1687,9,0.03260343068490638
1687,10,0.03806992796341601
1687,11,0.04261550540005936
1687,12,0.044439674718042124
1688,1,0.03631897179418207
1688,2,0.0376628459007343
1688,3,0.04128133154523057
1688,4,0.03896085439246106
1688,5,0.03607257553485935
1688,6,0.02897365369035448
1688,7,0.0241844198836158
1688,8,0.02581962644737276
1688,9,0.02697297277166771
1688,10,0.03338657143046342
1688,11,0.03569752264227375
1688,12,0.0362206624882971
1689,1,0.03544773475886428
1689,2,0.035010855592880606
1689,3,0.03874519713312808
1689,4,0.0346198286474222
1689,5,0.03147819244686314
1689,6,0.031216323567112684
1689,7,0.02854249487291046
1689,8,0.028612818971936467
1689,9,0.03066961525451458
1689,10,0.03320428158482821
1689,11,0.03672084815476993
1689,12,0.03772602812567433
1690,1,0.04419025750481823
1690,2,0.04329673569092331
1690,3,0.04915043021559502
1690,4,0.05132864541122024
1690,5,0.04098628769345058
1690,6,0.0400973694180194
1690,7,0.029607434211975547
1690,8,0.0310773512468518
1690,9,0.03218699183598899
1690,10,0.037449437432485466
1690,11,0.04156085086607716
1690,12,0.043797491583112684
1691,1,0.0423991863363174
1691,2,0.04196999029579415
1691,3,0.04567083760884536
1691,4,0.046808448996905186
1691,5,0.04153852634154172
1691,6,0.036673106829413916
1691,7,0.02903747180358333
1691,8,0.030355466599898115
1691,9,0.033426679413073326
1691,10,0.037794053626707416
1691,11,0.043815241732352364
1691,12,0.0443945935259086
1692,1,0.035283371999319864
1692,2,0.03464961104055694
1692,3,0.03815624884051749
1692,4,0.03354773147929801
1692,5,0.03137438901871902
1692,6,0.03159622173657118
1692,7,0.029250629382396108
1692,8,0.028944875408120553
1692,9,0.030163529731418386
1692,10,0.03235547854408439
1692,11,0.035979241578714405
1692,12,0.03679626875370445
1693,1,0.0410624244921134
1693,2,0.03982665775264215
1693,3,0.046728548973421706
1693,4,0.047308823834525345
1693,5,0.04399223496034798
1693,6,0.04261739458656136
1693,7,0.031339278246567764
1693,8,0.03220999717301107
1693,9,0.035807948615438005
1693,10,0.036856176046495194
1693,11,0.04120886316796484
1693,12,0.04163702172995315
1694,1,0.04513071782818401
1694,2,0.04730020854812399
1694,3,0.051035595664870516
1694,4,0.051871028499690136
1694,5,0.047366805821843945
1694,6,0.04523651328326633
1694,7,0.03438842805315903
1694,8,0.03650899368543596
1694,9,0.03935725777016495
1694,10,0.03829256093463919
1694,11,0.03665263576863962
1694,12,0.04122122982599543
1695,1,0.040279353665581816
1695,2,0.04030494171017915
1695,3,0.0453495293927605
1695,4,0.042955906917801996
1695,5,0.0392581700741194
1695,6,0.03229524481958089
1695,7,0.026539194065479547
1695,8,0.028035156936368703
1695,9,0.03045764623230101
1695,10,0.03635347355306319
1695,11,0.03902843334980851
1695,12,0.04096221557142405
1696,1,0.04529808412898362
1696,2,0.04257240176711799
1696,3,0.04714133179248684
1696,4,0.04725702824854467
1696,5,0.04511039264876175
1696,6,0.04350362126536059
1696,7,0.03157588506902614
1696,8,0.03301296107920945
1696,9,0.03697449634142881
1696,10,0.03835434956978688
1696,11,0.0441575895805772
1696,12,0.04542066478632364
1697,1,0.04395707122927753
1697,2,0.040867807251041575
1697,3,0.043285463907056634
1697,4,0.04431638247871074
1697,5,0.04563482606200519
1697,6,0.044251207749749624
1697,7,0.03275001816416528
1697,8,0.03433530089391509
1697,9,0.03735560685606775
1697,10,0.03885426426153725
1697,11,0.04383988984511305
1697,12,0.04387585163468126
1698,1,0.038587046362200554
1698,2,0.03931843216019303
1698,3,0.04288228460729243
1698,4,0.041505308073564715
1698,5,0.03698932693065573
1698,6,0.030330801955028477
1698,7,0.025712652297563313
1698,8,0.026836369997402132
1698,9,0.028138273834956085
1698,10,0.03490747284801478
1698,11,0.037200300969056695
1698,12,0.03898321518005796
1699,1,0.04126647463497592
1699,2,0.04016978842544111
1699,3,0.047195319031538535
1699,4,0.04696555705648491
1699,5,0.04130954726068882
1699,6,0.038974105265454397
1699,7,0.02915337800787616
1699,8,0.03081954350703325
1699,9,0.03411594725389597
1699,10,0.03588765673597137
1699,11,0.041771736838453914
1699,12,0.04282591362128825
1700,1,0.04349439302794681
1700,2,0.04110332797436264
1700,3,0.046256536394675515
1700,4,0.04843745482598345
1700,5,0.04195324132700554
1700,6,0.0363438155885221
1700,7,0.029634506652337408
1700,8,0.030951309788734394
1700,9,0.03313630923400518
1700,10,0.037705782407510165
1700,11,0.043420675680924156
1700,12,0.044531632443843956
1701,1,0.04800688208480994
1701,2,0.04455973005678316
1701,3,0.04533722433616232
1701,4,0.045751390794116546
1701,5,0.04794230782417886
1701,6,0.04678583280593601
1701,7,0.03439305467646673
1701,8,0.03681101587839547
1701,9,0.04035131556430072
1701,10,0.0411034348759082
1701,11,0.046867929638897715
1701,12,0.047929200341394806
1702,1,0.04120762324314101
1702,2,0.04035149234425057
1702,3,0.04476560408239441
1702,4,0.04586480317200447
1702,5,0.03929558112263089
1702,6,0.033504005735209334
1702,7,0.0278916443489292
1702,8,0.02997015640647658
1702,9,0.03179494992439536
1702,10,0.037211231357033026
1702,11,0.04455704779482782
1702,12,0.0418330953584828
1703,1,0.047083494315834355
1703,2,0.043519204391249316
1703,3,0.044159879977912334
1703,4,0.0451440822551255
1703,5,0.04716471685766398
1703,6,0.04588662954751124
1703,7,0.03442982069985761
1703,8,0.03632642813118775
1703,9,0.03986244991792855
1703,10,0.04058925181661102
1703,11,0.05052931718075947
1703,12,0.048714643798710516
1704,1,0.04126256158346192
1704,2,0.03913068657213152
1704,3,0.04135497873231456
1704,4,0.038487848255350926
1704,5,0.03970170966763555
1704,6,0.03681386935866059
1704,7,0.0345068044762786
1704,8,0.03362443195898384
1704,9,0.036118623244052024
1704,10,0.03902862765816816
1704,11,0.038676304163388804
1704,12,0.03843387403055177
1705,1,0.03561989014229125
1705,2,0.03507825935503348
1705,3,0.03511528033962173
1705,4,0.0348902730162232
1705,5,0.027309974756854427
1705,6,0.023652757283715072
1705,7,0.02295308526799522
1705,8,0.023421798154692045
1705,9,0.02453715572813892
1705,10,0.028263273270939526
1705,11,0.031998883754185366
1705,12,0.03448352762703705
1706,1,0.03436645834917167
1706,2,0.03397555628160377
1706,3,0.03708344498552781
1706,4,0.03255344085227451
1706,5,0.030441470740123835
1706,6,0.030766495425129794
1706,7,0.028461445126623554
1706,8,0.02857426355969438
1706,9,0.02944032758107717
1706,10,0.03144034854327019
1706,11,0.03447666459253082
1706,12,0.03578768342545535
1707,1,0.03906855272632107
1707,2,0.03919487846638721
1707,3,0.043770682800959866
1707,4,0.04185536770477355
1707,5,0.0388013347273411
1707,6,0.03197019573116176
1707,7,0.02675957323181404
1707,8,0.027683662704888083
1707,9,0.029112987482808914
1707,10,0.0360513734973218
1707,11,0.03913494827524274
1707,12,0.03978464204821246
1708,1,0.04654823522327733
1708,2,0.044900670630495396
1708,3,0.04567730443327919
1708,4,0.04628366216752096
1708,5,0.04774456399448333
1708,6,0.045262017601556376
1708,7,0.035537291136462416
1708,8,0.03654684147123147
1708,9,0.03961176609906226
1708,10,0.03960667558713829
1708,11,0.04815909656707089
1708,12,0.0479249222174422
1709,1,0.035417139630975675
1709,2,0.036627470088269595
1709,3,0.0381790816868464
1709,4,0.033274014777461856
1709,5,0.03271791193592336
1709,6,0.03286811372800211
1709,7,0.02976366862034934
1709,8,0.030170565458259243
1709,9,0.03182602986686841
1709,10,0.03321861690948221
1709,11,0.035261147615814566
1709,12,0.03745026235568207
1710,1,0.046875181557186216
1710,2,0.047618391615977404
1710,3,0.05080706188412518
1710,4,0.05079786493170021
1710,5,0.04714828638891287
1710,6,0.045061990474894446
1710,7,0.034141010855671027
1710,8,0.03589185647880333
1710,9,0.038714721021011915
1710,10,0.038433745784814566
1710,11,0.037909596860978396
1710,12,0.04294446986292258
1711,1,0.04328132928706562
1711,2,0.0427692466088657
1711,3,0.047765362867636815
1711,4,0.0508243784919673
1711,5,0.04146406759575512
1711,6,0.03841646109438812
1711,7,0.02965721489313215
1711,8,0.030948270082515553
1711,9,0.03335506684852587
1711,10,0.03723330537752789
1711,11,0.04285503989316225
1711,12,0.04353560224388101
1712,1,0.038064989966556946
1712,2,0.03776894924312036
1712,3,0.038737530306542714
1712,4,0.03677510064911496
1712,5,0.03740993210106318
1712,6,0.0356836724969299
1712,7,0.034218336684780276
1712,8,0.033723524112875894
1712,9,0.03416167459712784
1712,10,0.037066478656236655
1712,11,0.03668123104122487
1712,12,0.03534768249414213
1713,1,0.03926705588877344
1713,2,0.042636209784800386
1713,3,0.04952201205108555
1713,4,0.050244706637183376
1713,5,0.04475223970330775
1713,6,0.04306929699691605
1713,7,0.03372680853045435
1713,8,0.03584158999002584
1713,9,0.037616810254833516
1713,10,0.03557601101674291
1713,11,0.03359239323022262
1713,12,0.03648129230796807
1714,1,0.04818955727681312
1714,2,0.04776944076350011
1714,3,0.04864879170383978
1714,4,0.050568789983327034
1714,5,0.04884684839436419
1714,6,0.045792911080954346
1714,7,0.03511467087373369
1714,8,0.03657899264052614
1714,9,0.039564909664869335
1714,10,0.03955936507044472
1714,11,0.041020628907623306
1714,12,0.045934705513787234
1715,1,0.03660574375529017
1715,2,0.03553719294597344
1715,3,0.040915383832897244
1715,4,0.03538602833329612
1715,5,0.03130064091570747
1715,6,0.03177158370465716
1715,7,0.028353793176131792
1715,8,0.028173829168272425
1715,9,0.030689303620676334
1715,10,0.03366168340127784
1715,11,0.03844982118168001
1715,12,0.038391473098995474
1716,1,0.04017106898583645
1716,2,0.038957829343211264
1716,3,0.04414669294893552
1716,4,0.04381370711735701
1716,5,0.03932863270412306
1716,6,0.03491964270941778
1716,7,0.028037323690137398
1716,8,0.029223714365866276
1716,9,0.03182281876024633
1716,10,0.035624836988341894
1716,11,0.04088552887082739
1716,12,0.04101988085788845
1717,1,0.03741498504852178
1717,2,0.03678362500686242
1717,3,0.03954678278232222
1717,4,0.03821691349821938
1717,5,0.03977015950971377
1717,6,0.03677955364838412
1717,7,0.03597013309758875
1717,8,0.034133272321462106
1717,9,0.035311032929391015
1717,10,0.040841370461071315
1717,11,0.03987176540821465
1717,12,0.03563286679326281
1718,1,0.04299250548978387
1718,2,0.04115214112290211
1718,3,0.048843527794729856
1718,4,0.04757893526093945
1718,5,0.044596768405791826
1718,6,0.04365789585592059
1718,7,0.030040840907946162
1718,8,0.032439742122655026
1718,9,0.03559108899022305
1718,10,0.036793147999347735
1718,11,0.044091966394083644
1718,12,0.04604503973014483
1719,1,0.04022983687665227
1719,2,0.03998201285714539
1719,3,0.05040566478108939
1719,4,0.047480842597007515
1719,5,0.04164914656232386
1719,6,0.03812803439411914
1719,7,0.0285629137948041
1719,8,0.02995915980470752
1719,9,0.03327687109607404
1719,10,0.03532130384385467
1719,11,0.04080213876513693
1719,12,0.04064521920657675
1720,1,0.04120596176743979
1720,2,0.040553986889388084
1720,3,0.04528675382321958
1720,4,0.046114846082433554
1720,5,0.04121370414784118
1720,6,0.03637466735613626
1720,7,0.02894801045356733
1720,8,0.030386191381793954
1720,9,0.0330842003595475
1720,10,0.03694690351038972
1720,11,0.0417396642554616
1720,12,0.04206876266554829
1721,1,0.04459854791315665
1721,2,0.04265994816710183
1721,3,0.04872676730634375
1721,4,0.047228771218176806
1721,5,0.044586588514912234
1721,6,0.04308885650759792
1721,7,0.03141690530578733
1721,8,0.033010211227905276
1721,9,0.03642780337584653
1721,10,0.037366364202539165
1721,11,0.044144128087882546
1721,12,0.04570194006464836
1722,1,0.035375390701846955
1722,2,0.034281355726418196
1722,3,0.038348110494284236
1722,4,0.033691325927546485
1722,5,0.031283329973248765
1722,6,0.03164748788756767
1722,7,0.028737216807881077
1722,8,0.02813037068407648
1722,9,0.03002110448055768
1722,10,0.03212260123085075
1722,11,0.03665888435856185
1722,12,0.037147669179017934
1723,1,0.04417835131474593
1723,2,0.042326828263503584
1723,3,0.04702879687991601
1723,4,0.04726478454914203
1723,5,0.0415169450521588
1723,6,0.03724027423295463
1723,7,0.029275770476755083
1723,8,0.03010058849451727
1723,9,0.03205124911157715
1723,10,0.037198899063786026
1723,11,0.04245134589928137
1723,12,0.043698772387553556
1724,1,0.038543199170163786
1724,2,0.03815697409364823
1724,3,0.04650003886972783
1724,4,0.04638326007812913
1724,5,0.0404384145941805
1724,6,0.03757491731910864
1724,7,0.02874253569309269
1724,8,0.029312942071609834
1724,9,0.0333881523140734
1724,10,0.0343743055893594
1724,11,0.03971661375314406
1724,12,0.04123974154090376
1725,1,0.042259414749225926
1725,2,0.04039465677634263
1725,3,0.045427649759353164
1725,4,0.04585128138941263
1725,5,0.0433147567053924
1725,6,0.04183805143413623
1725,7,0.03163360804196136
1725,8,0.032993955013287855
1725,9,0.036477574279510636
1725,10,0.03743929612147572
1725,11,0.042193726033601636
1725,12,0.04299337470213851
1726,1,0.042929761565018855
1726,2,0.04077796247235741
1726,3,0.04523178614846693
1726,4,0.04690408584270593
1726,5,0.04180045455020997
1726,6,0.03742891284166515
1726,7,0.028725011759455066
1726,8,0.030661241713845787
1726,9,0.03339256696567162
1726,10,0.0370279226097047
1726,11,0.04207953079122629
1726,12,0.04384340656153863
1727,1,0.038364379329758974
1727,2,0.037461253985847064
1727,3,0.04303945807286243
1727,4,0.040276274210871564
1727,5,0.03362206097638677
1727,6,0.03420283329483165
1727,7,0.027236420260721938
1727,8,0.02670430136217559
1727,9,0.031194747010020295
1727,10,0.03286253037821101
1727,11,0.03854378838314085
1727,12,0.03941085552196931
1728,1,0.03687955728000971
1728,2,0.03755763467679427
1728,3,0.04098591559453343
1728,4,0.03931854316431688
1728,5,0.036835304206647
1728,6,0.028963123116529804
1728,7,0.02527311520216999
1728,8,0.025803706882061128
1728,9,0.027392380592837644
1728,10,0.03376263671086365
1728,11,0.036113512962629365
1728,12,0.037026381434044825
1729,1,0.03751325418661697
1729,2,0.037871329267556625
1729,3,0.03937655589651245
1729,4,0.03665058218375911
1729,5,0.03764825622148931
1729,6,0.03528164802093712
1729,7,0.0339699087943215
1729,8,0.033952348673456284
1729,9,0.034933616088533265
1729,10,0.03652858034302134
1729,11,0.036378763699249125
1729,12,0.03558658318119041
1730,1,0.03734597806630087
1730,2,0.03800333249676724
1730,3,0.04446346953718631
1730,4,0.048274493257756006
1730,5,0.038216053907559076
1730,6,0.03574983698562703
1730,7,0.027498516196979763
1730,8,0.02945644936560151
1730,9,0.031313706165733486
1730,10,0.034216648557101326
1730,11,0.036963885952078765
1730,12,0.0375756809323743
1731,1,0.03709748962314845
1731,2,0.036576779644539856
1731,3,0.04127898034305618
1731,4,0.03766560071388865
1731,5,0.03390248257013645
1731,6,0.03455063736606953
1731,7,0.02923928142430738
1731,8,0.028678987764333926
1731,9,0.03311635885697459
1731,10,0.03386119053405994
1731,11,0.037811422292300535
1731,12,0.03873053206415325
1732,1,0.04661101234532282
1732,2,0.046735451302507565
1732,3,0.05054160185942974
1732,4,0.049883598435384736
1732,5,0.04732767504932382
1732,6,0.04360910133084739
1732,7,0.033032360240675324
1732,8,0.03600850910738782
1732,9,0.03820022843954596
1732,10,0.03855845310529097
1732,11,0.03795076232528323
1732,12,0.04332728443620444
1733,1,0.0410869252221894
1733,2,0.03975674448162913
1733,3,0.04591778169751445
1733,4,0.04690040670024715
1733,5,0.044196250317622365
1733,6,0.04109305427894423
1733,7,0.03187610018349775
1733,8,0.03341628300689836
1733,9,0.036048310103396
1733,10,0.03682406603928388
1733,11,0.04198914104508564
1733,12,0.041746147826840496
1734,1,0.04570502058663485
1734,2,0.04706849440340636
1734,3,0.05005520344333279
1734,4,0.05077426208596115
1734,5,0.046527905977981274
1734,6,0.043837229905182774
1734,7,0.033850484552316554
1734,8,0.03595574976356806
1734,9,0.03854465600756051
1734,10,0.03743964716543008
1734,11,0.036852853293367654
1734,12,0.04128453332338635
1735,1,0.03662692104954199
1735,2,0.035293297274848985
1735,3,0.04040299228570527
1735,4,0.03597224773748065
1735,5,0.031671877986648576
1735,6,0.031751608234174805
1735,7,0.02870853291765638
1735,8,0.028002995446505412
1735,9,0.030611456704902448
1735,10,0.034339328213872825
1735,11,0.03795684504155262
1735,12,0.03805998498627223
1736,1,0.040146547649066826
1736,2,0.04008952861860221
1736,3,0.04329266959088342
1736,4,0.042299251437113106
